"ID";"WijkenEnBuurten";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"Indelingswijziging_4";"AantalInwoners_5";"TotaalVermogenVernielingEnGeweld_6";"TotaalVermogensmisdrijven_7";"TotaalDiefstal_8";"Fietsendiefstal_9";"DiefstalOverigeVervoermiddelen_10";"DiefstalUitVanafVervoermiddelen_11";"ZakkenrollerijStraatroofEnBeroving_12";"TotaalDiefstalUitWoningSchuurED_13";"DiefstalUitNietResidentieleGebouwen_14";"OverigeDiefstalInbraak_15";"OverigeVermogensmisdrijven_16";"TotaalVernielingTegenOpenbareOrde_17";"TotaalVernieling_18";"VernielingAanAuto_19";"OverigeVernieling_20";"OverigeVernielingTegenOpenbareOrde_21";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25";"TotaalVermogenVernielingEnGeweld_26";"TotaalVermogensmisdrijven_27";"TotaalDiefstalUitWoningSchuurED_28";"VernielingMisdrijfTegenOpenbareOrde_29";"GeweldsEnSeksueleMisdrijven_30"
"7672";"BU17350909";"Hof van Twente                ";"Buurt   ";"BU17350909";"1";"847";"15";"11";"8";"3";"1";"0";"0";"1";"0";"3";"3";"1";"1";"0";"1";"0";"3";"2";"1";"0";"18";"13";"1";"1";"4"
"7673";"GM1911    ";"Hollands Kroon                ";"Gemeente";"GM1911    ";;"47600";"861";"572";"409";"54";"17";"56";"6";"103";"81";"92";"163";"179";"143";"55";"88";"36";"110";"58";"31";"21";"18";"12";"2";"3";"2"
"7674";"WK191100  ";"Hollands Kroon                ";"Wijk    ";"WK191100  ";"1";"4357";"72";"47";"32";"1";"2";"5";"1";"4";"13";"6";"15";"17";"15";"5";"10";"2";"8";"1";"6";"1";"17";"11";"1";"3";"2"
"7675";"BU19110000";"Hollands Kroon                ";"Buurt   ";"BU19110000";"1";"3438";"58";"39";"26";"1";"2";"4";"1";"4";"10";"4";"13";"15";"14";"4";"10";"1";"4";"1";"3";"0";"17";"11";"1";"4";"1"
"7676";"BU19110001";"Hollands Kroon                ";"Buurt   ";"BU19110001";"1";"484";"7";"3";"3";"0";"0";"1";"0";"0";"0";"2";"0";"2";"1";"1";"0";"1";"2";"0";"1";"1";"14";"6";"0";"2";"4"
"7677";"BU19110002";"Hollands Kroon                ";"Buurt   ";"BU19110002";"1";"110";;;;;;;;;;;;;;;;;;;;;;;;;
"7678";"BU19110003";"Hollands Kroon                ";"Buurt   ";"BU19110003";"1";"81";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7679";"BU19110009";"Hollands Kroon                ";"Buurt   ";"BU19110009";"1";"244";"7";"5";"3";"0";"0";"0";"0";"0";"3";"0";"2";"0";"0";"0";"0";"0";"2";"0";"2";"0";"29";"20";"0";"0";"8"
"7680";"WK191101  ";"Hollands Kroon                ";"Wijk    ";"WK191101  ";"1";"3712";"47";"31";"22";"4";"1";"1";"1";"7";"1";"7";"9";"9";"8";"4";"4";"1";"7";"4";"2";"1";"13";"8";"2";"2";"2"
"7681";"BU19110100";"Hollands Kroon                ";"Buurt   ";"BU19110100";"1";"2806";"35";"24";"17";"3";"0";"1";"0";"7";"1";"5";"7";"5";"5";"4";"1";"0";"6";"4";"1";"1";"12";"9";"2";"2";"2"
"7682";"BU19110101";"Hollands Kroon                ";"Buurt   ";"BU19110101";"1";"160";"5";"2";"1";"0";"0";"0";"0";"0";"0";"1";"1";"2";"2";"0";"2";"0";"1";"0";"1";"0";"31";"13";"0";"13";"6"
"7683";"BU19110102";"Hollands Kroon                ";"Buurt   ";"BU19110102";"1";"157";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"1";"1";"0";"0";"0";"0";"19";"6";"0";"6";"0"
"7684";"BU19110103";"Hollands Kroon                ";"Buurt   ";"BU19110103";"1";"422";"2";"2";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0"
"7685";"BU19110104";"Hollands Kroon                ";"Buurt   ";"BU19110104";"1";"67";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"0";"0";"0"
"7686";"BU19110105";"Hollands Kroon                ";"Buurt   ";"BU19110105";"1";"100";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"0";"0";"0"
"7687";"WK191102  ";"Hollands Kroon                ";"Wijk    ";"WK191102  ";"1";"2392";"30";"21";"13";"0";"2";"0";"0";"7";"0";"4";"8";"8";"7";"2";"5";"1";"1";"0";"1";"0";"13";"9";"3";"3";"0"
"7688";"BU19110200";"Hollands Kroon                ";"Buurt   ";"BU19110200";"1";"396";"5";"4";"2";"0";"0";"0";"0";"1";"0";"1";"2";"0";"0";"0";"0";"0";"1";"0";"1";"0";"13";"10";"3";"0";"3"
"7689";"BU19110201";"Hollands Kroon                ";"Buurt   ";"BU19110201";"1";"1591";"16";"10";"4";"0";"0";"0";"0";"4";"0";"0";"6";"6";"6";"2";"4";"0";"0";"0";"0";"0";"10";"6";"3";"4";"0"
"7690";"BU19110202";"Hollands Kroon                ";"Buurt   ";"BU19110202";"1";"278";"5";"4";"4";"0";"2";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"18";"14";"4";"4";"0"
"7691";"BU19110203";"Hollands Kroon                ";"Buurt   ";"BU19110203";"1";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7692";"BU19110209";"Hollands Kroon                ";"Buurt   ";"BU19110209";"1";"77";"4";"3";"3";"0";"0";"0";"0";"1";"0";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"52";"39";"13";"0";"0"
"7693";"WK191103  ";"Hollands Kroon                ";"Wijk    ";"WK191103  ";"1";"2002";"17";"10";"7";"0";"1";"3";"0";"2";"0";"1";"3";"7";"7";"3";"4";"0";"0";"0";"0";"0";"8";"5";"1";"3";"0"
"7694";"BU19110300";"Hollands Kroon                ";"Buurt   ";"BU19110300";"1";"771";"4";"4";"2";"0";"1";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"1";"0";"0"
"7695";"BU19110301";"Hollands Kroon                ";"Buurt   ";"BU19110301";"1";"846";"13";"6";"5";"0";"0";"3";"0";"1";"0";"1";"1";"7";"7";"3";"4";"0";"0";"0";"0";"0";"15";"7";"1";"8";"0"
"7696";"BU19110302";"Hollands Kroon                ";"Buurt   ";"BU19110302";"1";"184";;;;;;;;;;;;;;;;;;;;;;;;;
"7697";"BU19110306";"Hollands Kroon                ";"Buurt   ";"BU19110306";"1";"56";;;;;;;;;;;;;;;;;;;;;;;;;
"7698";"BU19110307";"Hollands Kroon                ";"Buurt   ";"BU19110307";"1";"145";;;;;;;;;;;;;;;;;;;;;;;;;
"7699";"WK191104  ";"Hollands Kroon                ";"Wijk    ";"WK191104  ";"1";"8491";"135";"86";"64";"6";"1";"15";"2";"14";"7";"19";"22";"34";"25";"7";"18";"9";"15";"7";"5";"3";"16";"10";"2";"3";"2"
"7700";"BU19110400";"Hollands Kroon                ";"Buurt   ";"BU19110400";"1";"4805";"68";"38";"25";"1";"0";"10";"1";"6";"0";"7";"13";"21";"15";"3";"12";"6";"9";"6";"3";"0";"14";"8";"1";"3";"2"
"7701";"BU19110401";"Hollands Kroon                ";"Buurt   ";"BU19110401";"1";"2134";"40";"30";"24";"4";"1";"1";"0";"7";"2";"9";"6";"7";"5";"2";"3";"2";"3";"1";"2";"0";"19";"14";"3";"2";"1"
"7702";"BU19110402";"Hollands Kroon                ";"Buurt   ";"BU19110402";"1";"231";"3";"2";"2";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"13";"9";"0";"4";"0"
"7703";"BU19110403";"Hollands Kroon                ";"Buurt   ";"BU19110403";"1";"746";"6";"4";"2";"0";"0";"1";"0";"1";"0";"0";"2";"1";"1";"1";"0";"0";"1";"0";"0";"1";"8";"5";"1";"1";"1"
"7704";"BU19110404";"Hollands Kroon                ";"Buurt   ";"BU19110404";"1";"156";"6";"5";"4";"0";"0";"3";"0";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"38";"32";"0";"6";"0"
"7705";"BU19110405";"Hollands Kroon                ";"Buurt   ";"BU19110405";"1";"154";"3";"3";"3";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"19";"0";"0";"0"
"7706";"BU19110406";"Hollands Kroon                ";"Buurt   ";"BU19110406";"1";"116";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7707";"BU19110407";"Hollands Kroon                ";"Buurt   ";"BU19110407";"1";"73";"3";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"41";"14";"0";"0";"14"
"7708";"BU19110408";"Hollands Kroon                ";"Buurt   ";"BU19110408";"1";"19";"3";"2";"2";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";;;;;
"7709";"BU19110409";"Hollands Kroon                ";"Buurt   ";"BU19110409";"1";"57";"3";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"1";"53";"18";"0";"18";"18"
"7710";"WK191105  ";"Hollands Kroon                ";"Wijk    ";"WK191105  ";"1";"12495";"308";"198";"145";"8";"6";"22";"2";"38";"33";"36";"53";"62";"46";"19";"27";"16";"48";"32";"8";"8";"25";"16";"3";"4";"4"
"7711";"BU19110500";"Hollands Kroon                ";"Buurt   ";"BU19110500";"1";"3188";"86";"51";"42";"5";"2";"4";"1";"10";"10";"10";"9";"19";"13";"7";"6";"6";"16";"12";"2";"2";"27";"16";"3";"4";"5"
"7712";"BU19110501";"Hollands Kroon                ";"Buurt   ";"BU19110501";"1";"2098";"47";"28";"12";"0";"0";"6";"0";"2";"0";"4";"16";"14";"10";"3";"7";"4";"5";"2";"2";"1";"22";"13";"1";"5";"2"
"7713";"BU19110502";"Hollands Kroon                ";"Buurt   ";"BU19110502";"1";"3153";"80";"49";"29";"2";"3";"3";"1";"10";"5";"5";"20";"16";"12";"5";"7";"4";"15";"12";"2";"1";"25";"16";"3";"4";"5"
"7714";"BU19110503";"Hollands Kroon                ";"Buurt   ";"BU19110503";"1";"1356";"17";"10";"8";"0";"0";"4";"0";"3";"1";"0";"2";"5";"4";"3";"1";"1";"2";"1";"1";"0";"13";"7";"2";"3";"1"
"7715";"BU19110504";"Hollands Kroon                ";"Buurt   ";"BU19110504";"1";"589";"8";"5";"3";"0";"0";"0";"0";"2";"0";"1";"2";"1";"1";"1";"0";"0";"2";"1";"0";"1";"14";"8";"3";"2";"3"
"7716";"BU19110506";"Hollands Kroon                ";"Buurt   ";"BU19110506";"1";"352";"8";"3";"3";"0";"0";"1";"0";"0";"2";"0";"0";"3";"3";"0";"3";"0";"2";"0";"0";"2";"23";"9";"0";"9";"6"
"7717";"BU19110507";"Hollands Kroon                ";"Buurt   ";"BU19110507";"1";"627";"35";"29";"27";"1";"1";"2";"0";"5";"8";"10";"2";"2";"2";"0";"2";"0";"4";"4";"0";"0";"56";"46";"8";"3";"6"
"7718";"BU19110508";"Hollands Kroon                ";"Buurt   ";"BU19110508";"1";"559";"11";"10";"10";"0";"0";"1";"0";"4";"0";"5";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"20";"18";"7";"0";"0"
"7719";"BU19110509";"Hollands Kroon                ";"Buurt   ";"BU19110509";"1";"573";"16";"13";"11";"0";"0";"1";"0";"2";"7";"1";"2";"1";"1";"0";"1";"0";"2";"0";"1";"1";"28";"23";"3";"2";"3"
"7720";"WK191106  ";"Hollands Kroon                ";"Wijk    ";"WK191106  ";"1";"11837";"216";"157";"114";"35";"3";"10";"0";"28";"24";"14";"43";"35";"29";"14";"15";"6";"24";"12";"5";"7";"18";"13";"2";"2";"2"
"7721";"BU19110600";"Hollands Kroon                ";"Buurt   ";"BU19110600";"1";"7295";"151";"110";"82";"32";"1";"1";"0";"20";"18";"10";"28";"28";"24";"11";"13";"4";"13";"6";"3";"4";"21";"15";"3";"3";"2"
"7722";"BU19110601";"Hollands Kroon                ";"Buurt   ";"BU19110601";"1";"716";"7";"7";"4";"0";"0";"0";"0";"2";"2";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"3";"0";"0"
"7723";"BU19110602";"Hollands Kroon                ";"Buurt   ";"BU19110602";"1";"3344";"41";"27";"16";"3";"0";"2";"0";"6";"3";"2";"11";"5";"5";"3";"2";"0";"9";"5";"2";"2";"12";"8";"2";"1";"3"
"7724";"BU19110603";"Hollands Kroon                ";"Buurt   ";"BU19110603";"1";"207";"12";"10";"9";"0";"1";"7";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"58";"48";"0";"0";"5"
"7725";"BU19110604";"Hollands Kroon                ";"Buurt   ";"BU19110604";"1";"275";"5";"3";"3";"0";"1";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"18";"11";"0";"0";"4"
"7726";"WK191107  ";"Hollands Kroon                ";"Wijk    ";"WK191107  ";"1";"2314";"36";"22";"12";"0";"1";"0";"0";"3";"3";"5";"10";"7";"6";"1";"5";"1";"7";"2";"4";"1";"16";"10";"1";"3";"3"
"7727";"BU19110700";"Hollands Kroon                ";"Buurt   ";"BU19110700";"1";"1773";"26";"14";"6";"0";"0";"0";"0";"0";"2";"4";"8";"7";"6";"1";"5";"1";"5";"2";"3";"0";"15";"8";"0";"3";"3"
"7728";"BU19110701";"Hollands Kroon                ";"Buurt   ";"BU19110701";"1";"103";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"19";"10";"0";"0";"10"
"7729";"BU19110702";"Hollands Kroon                ";"Buurt   ";"BU19110702";"1";"438";"8";"7";"6";"0";"1";"0";"0";"3";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"18";"16";"7";"0";"2"
"7730";"GM0118    ";"Hoogeveen                     ";"Gemeente";"GM0118    ";;"55311";"1810";"1177";"955";"145";"37";"77";"16";"246";"186";"248";"222";"366";"313";"134";"179";"53";"267";"137";"73";"57";"33";"21";"4";"6";"5"
"7731";"WK011850  ";"Hoogeveen                     ";"Wijk    ";"WK011850  ";"1";"25095";"1125";"717";"615";"109";"24";"45";"15";"157";"125";"140";"102";"241";"208";"101";"107";"33";"167";"86";"47";"34";"45";"29";"6";"8";"7"
"7732";"BU01185000";"Hoogeveen                     ";"Buurt   ";"BU01185000";"1";"1100";"277";"178";"170";"36";"5";"3";"10";"10";"71";"35";"8";"42";"30";"13";"17";"12";"57";"36";"16";"5";"252";"162";"9";"27";"52"
"7733";"BU01185001";"Hoogeveen                     ";"Buurt   ";"BU01185001";"1";"1330";"76";"59";"52";"23";"5";"5";"2";"4";"4";"9";"7";"10";"9";"8";"1";"1";"7";"3";"0";"4";"57";"44";"3";"7";"5"
"7734";"BU01185002";"Hoogeveen                     ";"Buurt   ";"BU01185002";"1";"512";"45";"36";"35";"6";"0";"2";"0";"11";"11";"5";"1";"7";"7";"1";"6";"0";"2";"1";"1";"0";"88";"70";"21";"14";"4"
"7735";"BU01185003";"Hoogeveen                     ";"Buurt   ";"BU01185003";"1";"5165";"110";"67";"50";"6";"5";"6";"1";"17";"2";"13";"17";"23";"22";"11";"11";"1";"20";"10";"5";"5";"21";"13";"3";"4";"4"
"7736";"BU01185004";"Hoogeveen                     ";"Buurt   ";"BU01185004";"1";"4221";"75";"52";"39";"5";"3";"4";"1";"14";"3";"9";"13";"14";"12";"4";"8";"2";"9";"4";"2";"3";"18";"12";"3";"3";"2"
"7737";"BU01185005";"Hoogeveen                     ";"Buurt   ";"BU01185005";"1";"6325";"205";"126";"101";"13";"2";"10";"0";"42";"13";"21";"25";"54";"47";"17";"30";"7";"25";"11";"5";"9";"32";"20";"7";"7";"4"
"7738";"BU01185006";"Hoogeveen                     ";"Buurt   ";"BU01185006";"1";"1850";"143";"84";"70";"4";"0";"5";"0";"31";"12";"18";"14";"45";"37";"27";"10";"8";"14";"5";"7";"2";"77";"45";"17";"20";"8"
"7739";"BU01185007";"Hoogeveen                     ";"Buurt   ";"BU01185007";"1";"2037";"78";"47";"39";"8";"2";"3";"0";"10";"6";"10";"8";"18";"17";"8";"9";"1";"13";"7";"5";"1";"38";"23";"5";"8";"6"
"7740";"BU01185008";"Hoogeveen                     ";"Buurt   ";"BU01185008";"1";"2555";"116";"68";"59";"8";"2";"7";"1";"18";"3";"20";"9";"28";"27";"12";"15";"1";"20";"9";"6";"5";"45";"27";"7";"11";"8"
"7741";"WK011851  ";"Hoogeveen                     ";"Wijk    ";"WK011851  ";"1";"14143";"283";"169";"128";"21";"3";"11";"1";"32";"13";"47";"41";"62";"52";"17";"35";"10";"52";"25";"13";"14";"20";"12";"2";"4";"4"
"7742";"BU01185100";"Hoogeveen                     ";"Buurt   ";"BU01185100";"1";"1006";"35";"28";"23";"3";"0";"2";"0";"0";"12";"6";"5";"6";"5";"2";"3";"1";"1";"1";"0";"0";"35";"28";"0";"5";"1"
"7743";"BU01185101";"Hoogeveen                     ";"Buurt   ";"BU01185101";"1";"893";"13";"12";"11";"0";"1";"1";"0";"8";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"15";"13";"9";"0";"0"
"7744";"BU01185102";"Hoogeveen                     ";"Buurt   ";"BU01185102";"1";"503";"62";"23";"22";"3";"0";"3";"1";"2";"0";"13";"1";"13";"7";"2";"5";"6";"26";"8";"11";"7";"123";"46";"4";"14";"52"
"7745";"BU01185103";"Hoogeveen                     ";"Buurt   ";"BU01185103";"1";"1765";"16";"9";"6";"3";"1";"0";"0";"0";"0";"2";"3";"6";"5";"2";"3";"1";"1";"0";"1";"0";"9";"5";"0";"3";"1"
"7746";"BU01185104";"Hoogeveen                     ";"Buurt   ";"BU01185104";"1";"1405";"37";"22";"16";"4";"0";"1";"0";"2";"0";"9";"6";"6";"6";"3";"3";"0";"9";"5";"0";"4";"26";"16";"1";"4";"6"
"7747";"BU01185105";"Hoogeveen                     ";"Buurt   ";"BU01185105";"1";"1037";"15";"10";"8";"1";"0";"1";"0";"4";"0";"2";"2";"3";"2";"2";"0";"1";"2";"2";"0";"0";"14";"10";"4";"2";"2"
"7748";"BU01185106";"Hoogeveen                     ";"Buurt   ";"BU01185106";"1";"1466";"29";"20";"8";"1";"0";"0";"0";"4";"0";"3";"12";"5";"5";"1";"4";"0";"4";"3";"0";"1";"20";"14";"3";"3";"3"
"7749";"BU01185107";"Hoogeveen                     ";"Buurt   ";"BU01185107";"1";"1121";"31";"16";"14";"5";"0";"2";"0";"6";"0";"1";"2";"7";"7";"3";"4";"0";"8";"5";"1";"2";"28";"14";"5";"6";"7"
"7750";"BU01185108";"Hoogeveen                     ";"Buurt   ";"BU01185108";"1";"1686";"25";"13";"9";"1";"1";"1";"0";"1";"1";"4";"4";"12";"12";"2";"10";"0";"0";"0";"0";"0";"15";"8";"1";"7";"0"
"7751";"BU01185109";"Hoogeveen                     ";"Buurt   ";"BU01185109";"1";"3261";"20";"16";"11";"0";"0";"0";"0";"5";"0";"6";"5";"3";"3";"0";"3";"0";"1";"1";"0";"0";"6";"5";"2";"1";"0"
"7752";"WK011852  ";"Hoogeveen                     ";"Wijk    ";"WK011852  ";"1";"486";"6";"2";"1";"0";"0";"0";"0";"1";"0";"0";"1";"4";"4";"1";"3";"0";"0";"0";"0";"0";"12";"4";"2";"8";"0"
"7753";"BU01185200";"Hoogeveen                     ";"Buurt   ";"BU01185200";"1";"381";"6";"2";"1";"0";"0";"0";"0";"1";"0";"0";"1";"4";"4";"1";"3";"0";"0";"0";"0";"0";"16";"5";"3";"10";"0"
"7754";"BU01185201";"Hoogeveen                     ";"Buurt   ";"BU01185201";"1";"105";;;;;;;;;;;;;;;;;;;;;;;;;
"7755";"WK011853  ";"Hoogeveen                     ";"Wijk    ";"WK011853  ";"1";"2357";"39";"19";"9";"1";"0";"0";"0";"3";"1";"4";"10";"8";"7";"2";"5";"1";"12";"9";"2";"1";"17";"8";"1";"3";"5"
"7756";"BU01185300";"Hoogeveen                     ";"Buurt   ";"BU01185300";"1";"1633";"30";"11";"6";"1";"0";"0";"0";"1";"1";"3";"5";"7";"6";"2";"4";"1";"12";"9";"2";"1";"18";"7";"1";"4";"7"
"7757";"BU01185301";"Hoogeveen                     ";"Buurt   ";"BU01185301";"1";"151";"2";"2";"2";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"13";"7";"0";"0"
"7758";"BU01185302";"Hoogeveen                     ";"Buurt   ";"BU01185302";"1";"573";"7";"6";"1";"0";"0";"0";"0";"1";"0";"0";"5";"1";"1";"0";"1";"0";"0";"0";"0";"0";"12";"10";"2";"2";"0"
"7759";"WK011854  ";"Hoogeveen                     ";"Wijk    ";"WK011854  ";"1";"4395";"69";"54";"36";"6";"2";"1";"0";"17";"4";"6";"18";"11";"9";"4";"5";"2";"4";"1";"2";"1";"16";"12";"4";"2";"1"
"7760";"BU01185400";"Hoogeveen                     ";"Buurt   ";"BU01185400";"1";"3515";"38";"28";"12";"0";"1";"1";"0";"5";"2";"3";"16";"7";"5";"3";"2";"2";"3";"0";"2";"1";"11";"8";"1";"1";"1"
"7761";"BU01185401";"Hoogeveen                     ";"Buurt   ";"BU01185401";"1";"271";"12";"10";"9";"5";"0";"0";"0";"2";"0";"2";"1";"1";"1";"0";"1";"0";"1";"1";"0";"0";"44";"37";"7";"4";"4"
"7762";"BU01185402";"Hoogeveen                     ";"Buurt   ";"BU01185402";"1";"609";"19";"16";"15";"1";"1";"0";"0";"10";"2";"1";"1";"3";"3";"1";"2";"0";"0";"0";"0";"0";"31";"26";"16";"5";"0"
"7763";"WK011855  ";"Hoogeveen                     ";"Wijk    ";"WK011855  ";"1";"2137";"46";"32";"21";"3";"0";"2";"0";"6";"3";"7";"11";"10";"10";"5";"5";"0";"4";"4";"0";"0";"22";"15";"3";"5";"2"
"7764";"BU01185500";"Hoogeveen                     ";"Buurt   ";"BU01185500";"1";"1609";"31";"18";"12";"3";"0";"1";"0";"4";"1";"3";"6";"9";"9";"5";"4";"0";"4";"4";"0";"0";"19";"11";"2";"6";"2"
"7765";"BU01185501";"Hoogeveen                     ";"Buurt   ";"BU01185501";"1";"528";"15";"14";"9";"0";"0";"1";"0";"2";"2";"4";"5";"1";"1";"0";"1";"0";"0";"0";"0";"0";"28";"27";"4";"2";"0"
"7766";"WK011856  ";"Hoogeveen                     ";"Wijk    ";"WK011856  ";"1";"1358";"22";"19";"11";"0";"1";"0";"0";"4";"1";"5";"8";"1";"1";"0";"1";"0";"2";"0";"1";"1";"16";"14";"3";"1";"1"
"7767";"BU01185600";"Hoogeveen                     ";"Buurt   ";"BU01185600";"1";"1289";"20";"18";"10";"0";"1";"0";"0";"4";"1";"4";"8";"1";"1";"0";"1";"0";"1";"0";"0";"1";"16";"14";"3";"1";"1"
"7768";"BU01185601";"Hoogeveen                     ";"Buurt   ";"BU01185601";"1";"69";"2";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"29";"14";"0";"0";"14"
"7769";"WK011857  ";"Hoogeveen                     ";"Wijk    ";"WK011857  ";"1";"951";"10";"9";"4";"0";"0";"1";"0";"2";"1";"0";"5";"1";"0";"0";"0";"1";"0";"0";"0";"0";"11";"9";"2";"0";"0"
"7770";"BU01185700";"Hoogeveen                     ";"Buurt   ";"BU01185700";"1";"542";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"9";"0";"0";"0"
"7771";"BU01185701";"Hoogeveen                     ";"Buurt   ";"BU01185701";"1";"409";"5";"4";"4";"0";"0";"1";"0";"2";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"12";"10";"5";"0";"0"
"7772";"WK011858  ";"Hoogeveen                     ";"Wijk    ";"WK011858  ";"1";"633";"10";"7";"6";"0";"0";"0";"0";"2";"0";"4";"1";"3";"2";"2";"0";"1";"0";"0";"0";"0";"16";"11";"3";"3";"0"
"7773";"BU01185800";"Hoogeveen                     ";"Buurt   ";"BU01185800";"1";"371";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"1";"0";"1";"0";"0";"0";"0";"8";"3";"0";"3";"0"
"7774";"BU01185801";"Hoogeveen                     ";"Buurt   ";"BU01185801";"1";"262";"7";"6";"6";"0";"0";"0";"0";"2";"0";"4";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"27";"23";"8";"4";"0"
"7775";"WK011859  ";"Hoogeveen                     ";"Wijk    ";"WK011859  ";"1";"599";"8";"8";"6";"1";"0";"0";"0";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"13";"3";"0";"0"
"7776";"BU01185900";"Hoogeveen                     ";"Buurt   ";"BU01185900";"1";"308";"2";"2";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6";"0";"0";"0"
"7777";"BU01185901";"Hoogeveen                     ";"Buurt   ";"BU01185901";"1";"291";"6";"6";"5";"1";"0";"0";"0";"2";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"21";"7";"0";"0"
"7778";"WK011860  ";"Hoogeveen                     ";"Wijk    ";"WK011860  ";"1";"1805";"44";"37";"28";"0";"1";"4";"0";"13";"1";"9";"9";"5";"4";"1";"3";"1";"2";"1";"0";"1";"24";"20";"7";"2";"1"
"7779";"BU01186000";"Hoogeveen                     ";"Buurt   ";"BU01186000";"1";"1045";"19";"14";"7";"0";"0";"2";"0";"3";"1";"1";"7";"3";"2";"1";"1";"1";"2";"1";"0";"1";"18";"13";"3";"2";"2"
"7780";"BU01186001";"Hoogeveen                     ";"Buurt   ";"BU01186001";"1";"452";"5";"3";"3";"0";"0";"0";"0";"2";"0";"1";"0";"2";"2";"0";"2";"0";"0";"0";"0";"0";"11";"7";"4";"4";"0"
"7781";"BU01186002";"Hoogeveen                     ";"Buurt   ";"BU01186002";"1";"91";"9";"9";"9";"0";"0";"2";"0";"1";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"99";"99";"11";"0";"0"
"7782";"BU01186003";"Hoogeveen                     ";"Buurt   ";"BU01186003";"1";"217";"11";"11";"9";"0";"1";"0";"0";"7";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"51";"51";"32";"0";"0"
"7783";"WK011861  ";"Hoogeveen                     ";"Wijk    ";"WK011861  ";"1";"591";"10";"6";"2";"0";"1";"0";"0";"1";"0";"0";"4";"4";"4";"0";"4";"0";"0";"0";"0";"0";"17";"10";"2";"7";"0"
"7784";"BU01186100";"Hoogeveen                     ";"Buurt   ";"BU01186100";"1";"591";"10";"6";"2";"0";"1";"0";"0";"1";"0";"0";"4";"4";"4";"0";"4";"0";"0";"0";"0";"0";"17";"10";"2";"7";"0"
