"ID";"WijkenEnBuurten";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"Indelingswijziging_4";"AantalInwoners_5";"TotaalVermogenVernielingEnGeweld_6";"TotaalVermogensmisdrijven_7";"TotaalDiefstal_8";"Fietsendiefstal_9";"DiefstalOverigeVervoermiddelen_10";"DiefstalUitVanafVervoermiddelen_11";"ZakkenrollerijStraatroofEnBeroving_12";"TotaalDiefstalUitWoningSchuurED_13";"DiefstalUitNietResidentieleGebouwen_14";"OverigeDiefstalInbraak_15";"OverigeVermogensmisdrijven_16";"TotaalVernielingTegenOpenbareOrde_17";"TotaalVernieling_18";"VernielingAanAuto_19";"OverigeVernieling_20";"OverigeVernielingTegenOpenbareOrde_21";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25";"TotaalVermogenVernielingEnGeweld_26";"TotaalVermogensmisdrijven_27";"TotaalDiefstalUitWoningSchuurED_28";"VernielingMisdrijfTegenOpenbareOrde_29";"GeweldsEnSeksueleMisdrijven_30"
"10498";"BU19300701";"Nissewaard                    ";"Buurt   ";"BU19300701";"1";"1625";"63";"32";"27";"2";"0";"4";"1";"13";"2";"5";"5";"13";"10";"5";"5";"3";"18";"12";"5";"1";"39";"20";"8";"6";"11"
"10499";"BU19300702";"Nissewaard                    ";"Buurt   ";"BU19300702";"1";"495";"14";"7";"5";"0";"0";"3";"0";"2";"0";"0";"2";"4";"2";"1";"1";"2";"3";"3";"0";"0";"28";"14";"4";"4";"6"
"10500";"BU19300703";"Nissewaard                    ";"Buurt   ";"BU19300703";"1";"1400";"49";"39";"33";"3";"0";"4";"3";"9";"8";"6";"6";"9";"9";"5";"4";"0";"1";"0";"1";"0";"35";"28";"6";"6";"1"
"10501";"WK193008  ";"Nissewaard                    ";"Wijk    ";"WK193008  ";"1";"4840";"223";"154";"131";"31";"9";"20";"4";"36";"15";"16";"23";"36";"29";"12";"17";"7";"33";"16";"16";"1";"46";"32";"7";"6";"7"
"10502";"BU19300801";"Nissewaard                    ";"Buurt   ";"BU19300801";"1";"1655";"87";"54";"43";"4";"5";"7";"3";"2";"15";"7";"11";"17";"14";"8";"6";"3";"16";"10";"5";"1";"53";"33";"1";"8";"10"
"10503";"BU19300802";"Nissewaard                    ";"Buurt   ";"BU19300802";"1";"830";"19";"13";"11";"1";"2";"2";"0";"5";"0";"1";"2";"3";"2";"0";"2";"1";"3";"2";"1";"0";"23";"16";"6";"2";"4"
"10504";"BU19300803";"Nissewaard                    ";"Buurt   ";"BU19300803";"1";"1220";"45";"29";"23";"2";"0";"3";"0";"17";"0";"1";"6";"8";"6";"0";"6";"2";"8";"3";"5";"0";"37";"24";"14";"5";"7"
"10505";"BU19300804";"Nissewaard                    ";"Buurt   ";"BU19300804";"1";"510";"12";"9";"7";"1";"0";"1";"0";"3";"0";"2";"2";"2";"2";"1";"1";"0";"1";"0";"1";"0";"24";"18";"6";"4";"2"
"10506";"BU19300805";"Nissewaard                    ";"Buurt   ";"BU19300805";"1";"635";"60";"49";"47";"23";"2";"7";"1";"9";"0";"5";"2";"6";"5";"3";"2";"1";"5";"1";"4";"0";"94";"77";"14";"8";"8"
"10507";"WK193009  ";"Nissewaard                    ";"Wijk    ";"WK193009  ";"1";"4155";"64";"36";"20";"1";"2";"3";"1";"7";"1";"5";"16";"11";"9";"6";"3";"2";"17";"5";"8";"4";"15";"9";"2";"2";"4"
"10508";"BU19300901";"Nissewaard                    ";"Buurt   ";"BU19300901";"1";"640";"12";"10";"8";"0";"1";"2";"1";"4";"0";"0";"2";"1";"1";"0";"1";"0";"1";"0";"0";"1";"19";"16";"6";"2";"2"
"10509";"BU19300902";"Nissewaard                    ";"Buurt   ";"BU19300902";"1";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"10510";"BU19300903";"Nissewaard                    ";"Buurt   ";"BU19300903";"1";"1695";"34";"18";"8";"1";"0";"1";"0";"2";"1";"3";"10";"5";"3";"2";"1";"2";"11";"3";"5";"3";"20";"11";"1";"2";"6"
"10511";"BU19300904";"Nissewaard                    ";"Buurt   ";"BU19300904";"1";"1075";"12";"5";"2";"0";"1";"0";"0";"0";"0";"1";"3";"4";"4";"3";"1";"0";"3";"2";"1";"0";"11";"5";"0";"4";"3"
"10512";"BU19300905";"Nissewaard                    ";"Buurt   ";"BU19300905";"1";"745";"6";"3";"2";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"1";"0";"0";"2";"0";"2";"0";"8";"4";"1";"1";"3"
"10513";"WK193010  ";"Nissewaard                    ";"Wijk    ";"WK193010  ";"1";"2140";"66";"34";"25";"2";"2";"2";"0";"0";"4";"15";"9";"27";"23";"21";"2";"4";"5";"3";"1";"1";"31";"16";"0";"11";"2"
"10514";"BU19301001";"Nissewaard                    ";"Buurt   ";"BU19301001";"1";"1270";"10";"7";"4";"2";"1";"0";"0";"0";"0";"1";"3";"1";"1";"1";"0";"0";"2";"2";"0";"0";"8";"6";"0";"1";"2"
"10515";"BU19301002";"Nissewaard                    ";"Buurt   ";"BU19301002";"1";"45";"30";"22";"20";"0";"1";"2";"0";"0";"4";"13";"2";"8";"4";"4";"0";"4";"0";"0";"0";"0";;;;;
"10516";"BU19301003";"Nissewaard                    ";"Buurt   ";"BU19301003";"1";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";;;;;
"10517";"BU19301004";"Nissewaard                    ";"Buurt   ";"BU19301004";"1";"830";"24";"4";"0";"0";"0";"0";"0";"0";"0";"0";"4";"17";"17";"16";"1";"0";"3";"1";"1";"1";"29";"5";"0";"20";"4"
"10518";"WK193011  ";"Nissewaard                    ";"Wijk    ";"WK193011  ";"1";"5545";"112";"80";"60";"9";"2";"8";"2";"28";"0";"11";"20";"15";"12";"7";"5";"3";"17";"8";"6";"3";"20";"14";"5";"2";"3"
"10519";"BU19301101";"Nissewaard                    ";"Buurt   ";"BU19301101";"1";"3875";"97";"71";"58";"9";"2";"8";"2";"26";"0";"11";"13";"12";"9";"6";"3";"3";"14";"6";"5";"3";"25";"18";"7";"2";"4"
"10520";"BU19301102";"Nissewaard                    ";"Buurt   ";"BU19301102";"1";"1670";"15";"9";"2";"0";"0";"0";"0";"2";"0";"0";"7";"3";"3";"1";"2";"0";"3";"2";"1";"0";"9";"5";"1";"2";"2"
"10521";"WK193012  ";"Nissewaard                    ";"Wijk    ";"WK193012  ";"1";"10505";"407";"238";"191";"28";"7";"19";"11";"48";"44";"34";"47";"75";"64";"22";"42";"11";"94";"51";"33";"10";"39";"23";"5";"6";"9"
"10522";"BU19301201";"Nissewaard                    ";"Buurt   ";"BU19301201";"1";"2340";"64";"31";"24";"1";"1";"3";"0";"12";"0";"7";"7";"13";"9";"4";"5";"4";"20";"11";"7";"2";"27";"13";"5";"4";"9"
"10523";"BU19301202";"Nissewaard                    ";"Buurt   ";"BU19301202";"1";"1400";"50";"24";"13";"2";"1";"2";"3";"2";"1";"2";"11";"15";"13";"2";"11";"2";"11";"4";"6";"1";"36";"17";"1";"9";"8"
"10524";"BU19301203";"Nissewaard                    ";"Buurt   ";"BU19301203";"1";"1330";"31";"18";"15";"3";"0";"2";"1";"8";"0";"1";"3";"10";"9";"3";"6";"1";"3";"2";"1";"0";"23";"14";"6";"7";"2"
"10525";"BU19301204";"Nissewaard                    ";"Buurt   ";"BU19301204";"1";"1415";"131";"95";"89";"19";"3";"6";"4";"7";"37";"13";"6";"17";"15";"7";"8";"2";"19";"13";"3";"3";"93";"67";"5";"11";"13"
"10526";"BU19301205";"Nissewaard                    ";"Buurt   ";"BU19301205";"1";"2140";"85";"42";"32";"1";"1";"3";"3";"9";"6";"9";"10";"13";"12";"5";"7";"1";"30";"17";"10";"3";"40";"20";"4";"6";"14"
"10527";"BU19301206";"Nissewaard                    ";"Buurt   ";"BU19301206";"1";"1895";"46";"28";"18";"2";"1";"3";"0";"10";"0";"2";"10";"7";"6";"1";"5";"1";"11";"4";"6";"1";"24";"15";"5";"3";"6"
"10528";"WK193013  ";"Nissewaard                    ";"Wijk    ";"WK193013  ";"1";"2735";"70";"45";"32";"0";"3";"4";"2";"22";"0";"1";"13";"15";"13";"4";"9";"2";"10";"5";"4";"1";"26";"16";"8";"5";"4"
"10529";"BU19301301";"Nissewaard                    ";"Buurt   ";"BU19301301";"1";"2735";"70";"45";"32";"0";"3";"4";"2";"22";"0";"1";"13";"15";"13";"4";"9";"2";"10";"5";"4";"1";"26";"16";"8";"5";"4"
"10530";"WK193014  ";"Nissewaard                    ";"Wijk    ";"WK193014  ";"1";"8370";"227";"126";"94";"5";"4";"4";"2";"51";"12";"16";"32";"53";"50";"30";"20";"3";"48";"21";"19";"8";"27";"15";"6";"6";"6"
"10531";"BU19301401";"Nissewaard                    ";"Buurt   ";"BU19301401";"1";"480";"2";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"4";"2";"2";"2";"0"
"10532";"BU19301402";"Nissewaard                    ";"Buurt   ";"BU19301402";"1";"650";"3";"2";"2";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"5";"3";"3";"0";"2"
"10533";"BU19301403";"Nissewaard                    ";"Buurt   ";"BU19301403";"1";"765";"29";"13";"10";"2";"0";"0";"1";"4";"0";"3";"3";"12";"12";"12";"0";"0";"4";"1";"3";"0";"38";"17";"5";"16";"5"
"10534";"BU19301404";"Nissewaard                    ";"Buurt   ";"BU19301404";"1";"600";"10";"4";"2";"0";"0";"1";"0";"1";"0";"0";"2";"4";"4";"0";"4";"0";"2";"1";"1";"0";"17";"7";"2";"7";"3"
"10535";"BU19301405";"Nissewaard                    ";"Buurt   ";"BU19301405";"1";"680";"25";"9";"6";"0";"0";"1";"1";"3";;;"3";"6";"6";"2";"4";"0";"10";"5";"3";"2";"37";"13";"4";"9";"15"
"10536";"BU19301406";"Nissewaard                    ";"Buurt   ";"BU19301406";"1";"650";"13";"6";"3";"1";"0";"0";"0";"2";"0";"0";"3";"6";"5";"5";"0";"1";"1";"0";"0";"1";"20";"9";"3";"8";"2"
"10537";"BU19301407";"Nissewaard                    ";"Buurt   ";"BU19301407";"1";"1160";"52";"33";"27";"2";"2";"0";"0";"4";"11";"8";"6";"11";"9";"4";"5";"2";"8";"6";"2";"0";"45";"28";"3";"8";"7"
"10538";"BU19301408";"Nissewaard                    ";"Buurt   ";"BU19301408";"1";"890";"24";"21";"18";"0";"0";"1";"0";"17";"0";"0";"3";"2";"2";"0";"2";"0";"1";"0";"0";"1";"27";"24";"19";"2";"1"
"10539";"BU19301409";"Nissewaard                    ";"Buurt   ";"BU19301409";"1";"1480";"36";"21";"17";"0";"2";"1";"0";"11";"1";"2";"4";"6";"6";"3";"3";"0";"9";"2";"4";"3";"24";"14";"7";"4";"6"
"10540";"BU19301410";"Nissewaard                    ";"Buurt   ";"BU19301410";"1";"995";"33";"16";"8";"0";"0";"0";"0";"6";"0";"2";"8";"5";"5";"3";"2";"0";"12";"6";"5";"1";"33";"16";"6";"5";"12"
"10541";"BU19301411";"Nissewaard                    ";"Buurt   ";"BU19301411";"1";"40";;;;;;;;;;;;;;;;;;;;;;;;;
"10542";"WK193015  ";"Nissewaard                    ";"Wijk    ";"WK193015  ";"1";"11830";"189";"106";"65";"7";"4";"22";"1";"17";"6";"8";"41";"56";"51";"29";"22";"5";"27";"15";"9";"3";"16";"9";"1";"4";"2"
"10543";"BU19301501";"Nissewaard                    ";"Buurt   ";"BU19301501";"1";"3225";"45";"22";"12";"1";"2";"1";"1";"6";"0";"1";"10";"14";"13";"7";"6";"1";"9";"3";"4";"2";"14";"7";"2";"4";"3"
"10544";"BU19301502";"Nissewaard                    ";"Buurt   ";"BU19301502";"1";"990";"20";"3";"2";"0";"0";"1";"0";"1";"0";"0";"1";"12";"11";"0";"11";"1";"5";"3";"2";"0";"20";"3";"1";"11";"5"
"10545";"BU19301503";"Nissewaard                    ";"Buurt   ";"BU19301503";"1";"2790";"48";"30";"19";"1";"0";"8";"0";"8";;;"11";"12";"11";"9";"2";"1";"6";"5";"1";"0";"17";"11";"3";"4";"2"
"10546";"BU19301504";"Nissewaard                    ";"Buurt   ";"BU19301504";"1";"4545";"70";"46";"29";"5";"2";"12";"0";"2";"3";"5";"17";"17";"15";"13";"2";"2";"7";"4";"2";"1";"15";"10";"0";"3";"2"
"10547";"BU19301505";"Nissewaard                    ";"Buurt   ";"BU19301505";"1";"290";"4";"4";"2";"0";"0";"0";"0";"0";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"14";"0";"0";"0"
"10548";"BU19301506";"Nissewaard                    ";"Buurt   ";"BU19301506";"1";"0";"2";"1";"1";"0";"0";"0";"0";"0";;;"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";;;;;
"10549";"WK193016  ";"Nissewaard                    ";"Wijk    ";"WK193016  ";"1";"0";"48";"43";"38";"1";"1";"9";"0";;"7";;"5";"3";"2";"2";"0";"1";"2";"0";"2";"0";;;;;
"10550";"BU19301601";"Nissewaard                    ";"Buurt   ";"BU19301601";"1";"0";"48";"43";"38";"1";"1";"9";"0";;"7";;"5";"3";"2";"2";"0";"1";"2";"0";"2";"0";;;;;
"10551";"WK193017  ";"Nissewaard                    ";"Wijk    ";"WK193017  ";"1";"190";"41";"24";"21";"1";"0";"9";"0";"3";"2";"6";"3";"2";"1";"1";"0";"1";"15";"11";"2";"2";"216";"126";"16";"5";"79"
"10552";"BU19301701";"Nissewaard                    ";"Buurt   ";"BU19301701";"1";"5";"11";"8";"8";"0";"0";"2";"0";;"1";;"0";"0";"0";"0";"0";"0";"3";"3";"0";"0";;;;;
"10553";"BU19301702";"Nissewaard                    ";"Buurt   ";"BU19301702";"1";"10";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";;;;;
"10554";"BU19301703";"Nissewaard                    ";"Buurt   ";"BU19301703";"1";"10";"3";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";;;;;
"10555";"BU19301704";"Nissewaard                    ";"Buurt   ";"BU19301704";"1";"70";"13";"7";"6";"1";"0";"3";"0";"0";"0";"2";"1";"1";"0";"0";"0";"1";"5";"4";"0";"1";"186";"100";"0";"0";"71"
"10556";"BU19301705";"Nissewaard                    ";"Buurt   ";"BU19301705";"1";"0";"6";"4";"4";"0";"0";"3";"0";;"0";;"0";"1";"1";"1";"0";"0";"1";"0";"1";"0";;;;;
"10557";"BU19301706";"Nissewaard                    ";"Buurt   ";"BU19301706";"1";"70";"5";"4";"2";"0";"0";"1";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"1";"0";"1";"0";"71";"57";"0";"0";"14"
"10558";"BU19301707";"Nissewaard                    ";"Buurt   ";"BU19301707";"1";"20";;;;;;;;;;;;;;;;;;;;;;;;;
"10559";"BU19301708";"Nissewaard                    ";"Buurt   ";"BU19301708";"1";"15";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";;;;;
"10560";"WK193025  ";"Nissewaard                    ";"Wijk    ";"WK193025  ";"1";"2515";"61";"43";"30";"11";"3";"3";"1";"6";"4";"2";"13";"12";"9";"6";"3";"3";"6";"5";"0";"1";"24";"17";"2";"4";"2"
"10561";"BU19302501";"Nissewaard                    ";"Buurt   ";"BU19302501";"1";"540";"24";"17";"10";"4";"0";"0";"1";"2";"2";"1";"7";"4";"1";"1";"0";"3";"3";"3";"0";"0";"44";"31";"4";"2";"6"
"10562";"BU19302502";"Nissewaard                    ";"Buurt   ";"BU19302502";"1";"740";"13";"9";"6";"3";"1";"1";"0";"1";"0";"0";"3";"3";"3";"1";"2";"0";"1";"0";"0";"1";"18";"12";"1";"4";"1"
"10563";"BU19302503";"Nissewaard                    ";"Buurt   ";"BU19302503";"1";"1090";"20";"13";"10";"2";"2";"2";"0";"3";"0";"1";"3";"5";"5";"4";"1";"0";"2";"2";"0";"0";"18";"12";"3";"5";"2"
"10564";"BU19302504";"Nissewaard                    ";"Buurt   ";"BU19302504";"1";"150";"4";"4";"4";"2";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27";"27";"0";"0";"0"
"10565";"WK193027  ";"Nissewaard                    ";"Wijk    ";"WK193027  ";"1";"1660";"35";"24";"16";"1";"2";"4";"0";"5";"1";"3";"8";"5";"4";"1";"3";"1";"6";"3";"3";"0";"21";"14";"3";"2";"4"
"10566";"BU19302701";"Nissewaard                    ";"Buurt   ";"BU19302701";"1";"355";"8";"3";"3";"0";"0";"0";"0";"1";"1";"1";"0";"2";"2";"0";"2";"0";"3";"2";"1";"0";"23";"8";"3";"6";"8"
"10567";"BU19302702";"Nissewaard                    ";"Buurt   ";"BU19302702";"1";"1210";"24";"18";"11";"1";"1";"4";"0";"4";"0";"1";"7";"3";"2";"1";"1";"1";"3";"1";"2";"0";"20";"15";"3";"2";"2"
"10568";"BU19302703";"Nissewaard                    ";"Buurt   ";"BU19302703";"1";"95";"3";"3";"2";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"32";"0";"0";"0"
"10569";"WK193029  ";"Nissewaard                    ";"Wijk    ";"WK193029  ";"1";"1270";"22";"12";"10";"1";"0";"0";"0";"8";"0";"1";"2";"5";"5";"0";"5";"0";"5";"2";"3";"0";"17";"9";"6";"4";"4"
"10570";"BU19302901";"Nissewaard                    ";"Buurt   ";"BU19302901";"1";"920";"20";"11";"10";"1";"0";"0";"0";"8";"0";"1";"1";"5";"5";"0";"5";"0";"4";"2";"2";"0";"22";"12";"9";"5";"4"
"10571";"BU19302902";"Nissewaard                    ";"Buurt   ";"BU19302902";"1";"350";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"6";"3";"0";"0";"3"
"10572";"WK193031  ";"Nissewaard                    ";"Wijk    ";"WK193031  ";"1";"5380";"73";"50";"33";"0";"0";"7";"2";"16";"2";"6";"17";"9";"7";"2";"5";"2";"14";"5";"5";"4";"14";"9";"3";"1";"3"
"10573";"BU19303101";"Nissewaard                    ";"Buurt   ";"BU19303101";"1";"3035";"36";"22";"17";"0";"0";"2";"2";"9";"1";"3";"5";"3";"2";"0";"2";"1";"11";"3";"5";"3";"12";"7";"3";"1";"4"
"10574";"BU19303102";"Nissewaard                    ";"Buurt   ";"BU19303102";"1";"1570";"19";"13";"7";"0";"0";"0";"0";"6";"0";"1";"6";"4";"4";"2";"2";"0";"2";"2";"0";"0";"12";"8";"4";"3";"1"
"10575";"BU19303103";"Nissewaard                    ";"Buurt   ";"BU19303103";"1";"515";"7";"6";"2";"0";"0";"0";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"1";"0";"0";"1";"14";"12";"0";"0";"2"
"10576";"BU19303104";"Nissewaard                    ";"Buurt   ";"BU19303104";"1";"90";"8";"7";"6";"0";"0";"4";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"89";"78";"11";"0";"0"
"10577";"BU19303105";"Nissewaard                    ";"Buurt   ";"BU19303105";"3";"175";"3";"2";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"17";"11";"0";"6";"0"
"10578";"WK193033  ";"Nissewaard                    ";"Wijk    ";"WK193033  ";"1";"520";"12";"5";"5";"0";"0";"0";"0";"0";"2";"3";"0";"3";"3";"0";"3";"0";"4";"2";"2";"0";"23";"10";"0";"6";"8"
"10579";"BU19303301";"Nissewaard                    ";"Buurt   ";"BU19303301";"1";"350";"8";"3";"3";"0";"0";"0";"0";"0";"2";"1";"0";"3";"3";"0";"3";"0";"2";"1";"1";"0";"23";"9";"0";"9";"6"
"10580";"BU19303302";"Nissewaard                    ";"Buurt   ";"BU19303302";"1";"170";"4";"2";"2";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";"24";"12";"0";"0";"12"
"10581";"WK193050  ";"Nissewaard                    ";"Wijk    ";"WK193050  ";"1";"1445";"31";"22";"16";"2";"0";"2";"0";"9";"1";"2";"6";"8";"6";"4";"2";"2";"1";"0";"0";"1";"21";"15";"6";"4";"1"
"10582";"BU19305001";"Nissewaard                    ";"Buurt   ";"BU19305001";"1";"1390";"26";"17";"12";"1";"0";"0";"0";"9";"1";"1";"5";"8";"6";"4";"2";"2";"1";"0";"0";"1";"19";"12";"6";"4";"1"
"10583";"BU19305002";"Nissewaard                    ";"Buurt   ";"BU19305002";"1";"30";"4";"4";"4";"1";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"10584";"BU19305003";"Nissewaard                    ";"Buurt   ";"BU19305003";"1";"30";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"10585";"GM1695    ";"Noord-Beveland                ";"Gemeente";"GM1695    ";;"7314";"179";"108";"82";"3";"4";"21";"2";"14";"12";"26";"26";"29";"27";"13";"14";"2";"42";"22";"17";"3";"24";"15";"2";"4";"6"
"10586";"WK169500  ";"Noord-Beveland                ";"Wijk    ";"WK169500  ";"1";"1830";"50";"17";"12";"0";"0";"2";"1";"3";"1";"5";"5";"8";"8";"0";"8";"0";"25";"18";"7";"0";"27";"9";"2";"4";"14"
"10587";"BU16950000";"Noord-Beveland                ";"Buurt   ";"BU16950000";"1";"1395";"19";"10";"6";"0";"0";"0";"1";"0";"1";"4";"4";"3";"3";"0";"3";"0";"6";"6";"0";"0";"14";"7";"0";"2";"4"
"10588";"BU16950001";"Noord-Beveland                ";"Buurt   ";"BU16950001";"1";"320";"5";"3";"3";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"16";"9";"0";"0";"6"
"10589";"BU16950009";"Noord-Beveland                ";"Buurt   ";"BU16950009";"1";"120";"26";"4";"3";"0";"0";"0";"0";"3";"0";"0";"1";"5";"5";"0";"5";"0";"17";"10";"7";"0";"217";"33";"25";"42";"142"
"10590";"WK169501  ";"Noord-Beveland                ";"Wijk    ";"WK169501  ";"1";"1590";"33";"20";"14";"0";"2";"3";"0";"4";"2";"3";"6";"8";"8";"7";"1";"0";"5";"0";"4";"1";"21";"13";"3";"5";"3"
"10591";"BU16950100";"Noord-Beveland                ";"Buurt   ";"BU16950100";"1";"1480";"26";"17";"13";"0";"1";"3";"0";"4";"2";"3";"4";"5";"5";"5";"0";"0";"4";"0";"3";"1";"18";"11";"3";"3";"3"
"10592";"BU16950109";"Noord-Beveland                ";"Buurt   ";"BU16950109";"1";"110";"7";"3";"1";"0";"1";"0";"0";"0";"0";"0";"2";"3";"3";"2";"1";"0";"1";"0";"1";"0";"64";"27";"0";"27";"9"
"10593";"WK169502  ";"Noord-Beveland                ";"Wijk    ";"WK169502  ";"1";"430";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0"
"10594";"BU16950200";"Noord-Beveland                ";"Buurt   ";"BU16950200";"1";"325";;;;;;;;;;;;;;;;;;;;;;;;;
"10595";"BU16950209";"Noord-Beveland                ";"Buurt   ";"BU16950209";"1";"110";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"9";"0";"0";"0"
"10596";"WK169503  ";"Noord-Beveland                ";"Wijk    ";"WK169503  ";"1";"2015";"59";"47";"39";"3";"1";"10";"1";"4";"6";"14";"8";"9";"8";"4";"4";"1";"3";"2";"1";"0";"29";"23";"2";"4";"1"
"10597";"BU16950300";"Noord-Beveland                ";"Buurt   ";"BU16950300";"1";"1595";"22";"19";"12";"0";"0";"3";"1";"1";"6";"1";"7";"2";"2";"1";"1";"0";"1";"1";"0";"0";"14";"12";"1";"1";"1"
"10598";"BU16950301";"Noord-Beveland                ";"Buurt   ";"BU16950301";"1";"190";"6";"5";"4";"1";"0";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"32";"26";"0";"0";"5"
"10599";"BU16950309";"Noord-Beveland                ";"Buurt   ";"BU16950309";"1";"235";"31";"23";"23";"2";"1";"6";"0";"3";"0";"11";"0";"7";"6";"3";"3";"1";"1";"0";"1";"0";"132";"98";"13";"26";"4"
"10600";"WK169504  ";"Noord-Beveland                ";"Wijk    ";"WK169504  ";"1";"1120";"31";"21";"16";"0";"1";"6";"0";"3";"3";"3";"5";"3";"3";"2";"1";"0";"7";"2";"3";"2";"28";"19";"3";"3";"6"
"10601";"BU16950400";"Noord-Beveland                ";"Buurt   ";"BU16950400";"1";"1020";"15";"7";"4";"0";"0";"1";"0";"1";"1";"1";"3";"2";"2";"1";"1";"0";"6";"2";"2";"2";"15";"7";"1";"2";"6"
"10602";"BU16950409";"Noord-Beveland                ";"Buurt   ";"BU16950409";"1";"105";"16";"14";"12";"0";"1";"5";"0";"2";"2";"2";"2";"1";"1";"1";"0";"0";"1";"0";"1";"0";"152";"133";"19";"10";"10"
"10603";"WK169505  ";"Noord-Beveland                ";"Wijk    ";"WK169505  ";"1";"340";"5";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"1";"2";"0";"2";"0";"15";"6";"0";"0";"6"
"10604";"BU16950500";"Noord-Beveland                ";"Buurt   ";"BU16950500";"1";"270";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"2";"0";"2";"0";"15";"4";"0";"0";"7"
"10605";"BU16950509";"Noord-Beveland                ";"Buurt   ";"BU16950509";"1";"75";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"13";"0";"0";"0"
"10606";"GM1699    ";"Noordenveld                   ";"Gemeente";"GM1699    ";;"32370";"539";"361";"256";"45";"8";"4";"3";"81";"43";"72";"105";"98";"77";"29";"48";"21";"80";"47";"21";"12";"17";"11";"3";"2";"2"
"10607";"WK169900  ";"Noordenveld                   ";"Wijk    ";"WK169900  ";"1";"17445";"313";"192";"137";"31";"2";"1";"2";"30";"30";"41";"55";"68";"54";"21";"33";"14";"53";"33";"12";"8";"18";"11";"2";"3";"3"
"10608";"BU16990000";"Noordenveld                   ";"Buurt   ";"BU16990000";"1";"7095";"138";"85";"62";"15";"2";"0";"1";"14";"19";"11";"23";"28";"21";"9";"12";"7";"25";"18";"4";"3";"19";"12";"2";"3";"4"
"10609";"BU16990010";"Noordenveld                   ";"Buurt   ";"BU16990010";"1";"7135";"113";"64";"41";"15";"0";"1";"0";"10";"0";"15";"23";"30";"26";"9";"17";"4";"19";"10";"6";"3";"16";"9";"1";"4";"3"
"10610";"BU16990020";"Noordenveld                   ";"Buurt   ";"BU16990020";"1";"335";"31";"24";"23";"0";"0";"0";"0";"1";"10";"12";"1";"3";"1";"0";"1";"2";"4";"2";"1";"1";"93";"72";"3";"3";"12"
"10611";"BU16990030";"Noordenveld                   ";"Buurt   ";"BU16990030";"1";"1280";"20";"12";"5";"1";"0";"0";"1";"2";"1";"0";"7";"6";"5";"2";"3";"1";"2";"2";"0";"0";"16";"9";"2";"4";"2"
