"ID";"WijkenEnBuurten";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"Indelingswijziging_4";"AantalInwoners_5";"TotaalVermogenVernielingEnGeweld_6";"TotaalVermogensmisdrijven_7";"TotaalDiefstal_8";"Fietsendiefstal_9";"DiefstalOverigeVervoermiddelen_10";"DiefstalUitVanafVervoermiddelen_11";"ZakkenrollerijStraatroofEnBeroving_12";"TotaalDiefstalUitWoningSchuurED_13";"DiefstalUitNietResidentieleGebouwen_14";"OverigeDiefstalInbraak_15";"OverigeVermogensmisdrijven_16";"TotaalVernielingTegenOpenbareOrde_17";"TotaalVernieling_18";"VernielingAanAuto_19";"OverigeVernieling_20";"OverigeVernielingTegenOpenbareOrde_21";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25";"TotaalVermogenVernielingEnGeweld_26";"TotaalVermogensmisdrijven_27";"TotaalDiefstalUitWoningSchuurED_28";"VernielingMisdrijfTegenOpenbareOrde_29";"GeweldsEnSeksueleMisdrijven_30"
"2276";"BU07530016";"Best                          ";"Buurt   ";"BU07530016";"1";"297";"8";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"2";"2";"0";"2";"0";"5";"2";"2";"1";"27";"3";"0";"7";"17"
"2277";"BU07530017";"Best                          ";"Buurt   ";"BU07530017";"1";"1482";"21";"15";"8";"0";"0";"3";"0";"3";"0";"2";"7";"3";"3";"0";"3";"0";"3";"3";"0";"0";"14";"10";"2";"2";"2"
"2278";"GM0209    ";"Beuningen                     ";"Gemeente";"GM0209    ";;"25289";"767";"588";"490";"94";"46";"92";"11";"86";"65";"96";"98";"115";"101";"46";"55";"14";"64";"40";"13";"11";"30";"23";"3";"4";"3"
"2279";"WK020901  ";"Beuningen                     ";"Wijk    ";"WK020901  ";"1";"17124";"524";"399";"337";"74";"28";"73";"11";"54";"43";"54";"62";"88";"78";"29";"49";"10";"37";"21";"8";"8";"31";"23";"3";"5";"2"
"2280";"BU02090100";"Beuningen                     ";"Buurt   ";"BU02090100";"1";"400";"19";"15";"14";"7";"0";"0";"1";"3";"1";"2";"1";"3";"3";"1";"2";"0";"1";"0";"0";"1";"48";"38";"8";"8";"3"
"2281";"BU02090101";"Beuningen                     ";"Buurt   ";"BU02090101";"1";"57";"7";"5";"5";"0";"1";"0";"0";"0";"0";"4";"0";"2";"2";"0";"2";"0";"0";"0";"0";"0";"123";"88";"0";"35";"0"
"2282";"BU02090110";"Beuningen                     ";"Buurt   ";"BU02090110";"1";"0";;;;;;;;;;;;;;;;;;;;;;;;;
"2283";"BU02090111";"Beuningen                     ";"Buurt   ";"BU02090111";"1";"766";"106";"96";"93";"32";"4";"4";"7";"2";"31";"13";"3";"6";"6";"5";"1";"0";"4";"4";"0";"0";"138";"125";"3";"8";"5"
"2284";"BU02090112";"Beuningen                     ";"Buurt   ";"BU02090112";"3";"1644";"37";"29";"24";"8";"1";"4";"0";"6";"0";"5";"5";"6";"5";"2";"3";"1";"2";"1";"0";"1";"23";"18";"4";"3";"1"
"2285";"BU02090113";"Beuningen                     ";"Buurt   ";"BU02090113";"1";"417";"9";"5";"3";"0";"1";"0";"0";"1";"0";"1";"2";"4";"0";"0";"0";"4";"0";"0";"0";"0";"22";"12";"2";"0";"0"
"2286";"BU02090114";"Beuningen                     ";"Buurt   ";"BU02090114";"1";"132";"4";"3";"3";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"30";"23";"8";"8";"0"
"2287";"BU02090121";"Beuningen                     ";"Buurt   ";"BU02090121";"3";"912";"24";"17";"13";"0";"2";"5";"1";"4";"1";"0";"4";"5";"5";"2";"3";"0";"2";"2";"0";"0";"26";"19";"4";"5";"2"
"2288";"BU02090122";"Beuningen                     ";"Buurt   ";"BU02090122";"3";"83";"3";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"2";"2";"1";"1";"0";"0";"0";"0";"0";"36";"12";"12";"24";"0"
"2289";"BU02090123";"Beuningen                     ";"Buurt   ";"BU02090123";"1";"420";"9";"6";"4";"0";"1";"2";"0";"0";"0";"1";"2";"3";"3";"0";"3";"0";"0";"0";"0";"0";"21";"14";"0";"7";"0"
"2290";"BU02090124";"Beuningen                     ";"Buurt   ";"BU02090124";"1";"625";"10";"6";"5";"0";"0";"2";"0";"1";"0";"2";"1";"2";"2";"2";"0";"0";"2";"0";"0";"2";"16";"10";"2";"3";"3"
"2291";"BU02090125";"Beuningen                     ";"Buurt   ";"BU02090125";"1";"232";"3";"3";"3";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"13";"4";"0";"0"
"2292";"BU02090126";"Beuningen                     ";"Buurt   ";"BU02090126";"3";"0";;;;;;;;;;;;;;;;;;;;;;;;;
"2293";"BU02090131";"Beuningen                     ";"Buurt   ";"BU02090131";"1";"2";"15";"12";"11";"1";"0";"4";"0";"0";"1";"5";"1";"3";"3";"1";"2";"0";"0";"0";"0";"0";;;;;
"2294";"BU02090141";"Beuningen                     ";"Buurt   ";"BU02090141";"1";"642";"19";"9";"8";"2";"2";"1";"1";"1";"0";"1";"1";"5";"5";"0";"5";"0";"5";"4";"1";"0";"30";"14";"2";"8";"8"
"2295";"BU02090142";"Beuningen                     ";"Buurt   ";"BU02090142";"1";"1258";"27";"16";"13";"0";"4";"2";"0";"3";"0";"4";"3";"4";"4";"1";"3";"0";"7";"3";"2";"2";"21";"13";"2";"3";"6"
"2296";"BU02090143";"Beuningen                     ";"Buurt   ";"BU02090143";"1";"735";"20";"9";"9";"2";"2";"0";"0";"3";"0";"2";"0";"7";"4";"1";"3";"3";"4";"3";"1";"0";"27";"12";"4";"5";"5"
"2297";"BU02090144";"Beuningen                     ";"Buurt   ";"BU02090144";"1";"1390";"24";"14";"7";"0";"2";"3";"0";"1";"0";"1";"7";"7";"7";"2";"5";"0";"3";"2";"0";"1";"17";"10";"1";"5";"2"
"2298";"BU02090145";"Beuningen                     ";"Buurt   ";"BU02090145";"1";"1900";"43";"27";"20";"6";"0";"3";"0";"6";"3";"2";"7";"15";"14";"7";"7";"1";"1";"0";"1";"0";"23";"14";"3";"7";"1"
"2299";"BU02090146";"Beuningen                     ";"Buurt   ";"BU02090146";"1";"829";"26";"19";"18";"5";"0";"6";"0";"3";"1";"3";"1";"3";"3";"1";"2";"0";"4";"1";"3";"0";"31";"23";"4";"4";"5"
"2300";"BU02090147";"Beuningen                     ";"Buurt   ";"BU02090147";"1";"3";"5";"5";"5";"2";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"2301";"BU02090151";"Beuningen                     ";"Buurt   ";"BU02090151";"1";"701";"23";"17";"14";"3";"2";"4";"1";"2";"1";"1";"3";"6";"6";"1";"5";"0";"0";"0";"0";"0";"33";"24";"3";"9";"0"
"2302";"BU02090152";"Beuningen                     ";"Buurt   ";"BU02090152";"1";"469";"5";"5";"3";"1";"0";"1";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"11";"2";"0";"0"
"2303";"BU02090153";"Beuningen                     ";"Buurt   ";"BU02090153";"1";"442";"7";"6";"4";"1";"0";"0";"0";"3";"0";"0";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"16";"14";"7";"2";"0"
"2304";"BU02090154";"Beuningen                     ";"Buurt   ";"BU02090154";"1";"401";"9";"8";"8";"0";"0";"3";"0";"0";"4";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"22";"20";"0";"0";"0"
"2305";"BU02090161";"Beuningen                     ";"Buurt   ";"BU02090161";"1";"2664";"70";"66";"49";"4";"4";"26";"0";"11";"0";"4";"17";"2";"2";"1";"1";"0";"2";"1";"0";"1";"26";"25";"4";"1";"1"
"2306";"WK020902  ";"Beuningen                     ";"Wijk    ";"WK020902  ";"1";"3736";"110";"80";"63";"10";"6";"12";"0";"9";"4";"22";"17";"14";"10";"10";"0";"4";"16";"9";"5";"2";"29";"21";"2";"3";"4"
"2307";"BU02090202";"Beuningen                     ";"Buurt   ";"BU02090202";"1";"129";"15";"14";"14";"1";"1";"9";"0";"2";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"116";"109";"16";"8";"0"
"2308";"BU02090203";"Beuningen                     ";"Buurt   ";"BU02090203";"1";"207";"6";"5";"5";"0";"0";"0";"0";"2";"1";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"29";"24";"10";"0";"5"
"2309";"BU02090204";"Beuningen                     ";"Buurt   ";"BU02090204";"1";"142";"29";"19";"18";"2";"1";"0";"0";"1";"3";"11";"1";"3";"0";"0";"0";"3";"7";"4";"3";"0";"204";"134";"7";"0";"49"
"2310";"BU02090271";"Beuningen                     ";"Buurt   ";"BU02090271";"1";"849";"24";"18";"15";"5";"2";"0";"0";"3";"0";"5";"3";"2";"1";"1";"0";"1";"4";"2";"2";"0";"28";"21";"4";"1";"5"
"2311";"BU02090272";"Beuningen                     ";"Buurt   ";"BU02090272";"1";"721";"8";"6";"2";"0";"1";"0";"0";"1";"0";"0";"4";"1";"1";"1";"0";"0";"1";"1";"0";"0";"11";"8";"1";"1";"1"
"2312";"BU02090273";"Beuningen                     ";"Buurt   ";"BU02090273";"1";"868";"16";"8";"4";"1";"1";"1";"0";"0";"0";"1";"4";"5";"5";"5";"0";"0";"3";"2";"0";"1";"18";"9";"0";"6";"3"
"2313";"BU02090274";"Beuningen                     ";"Buurt   ";"BU02090274";"1";"182";"3";"3";"1";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"16";"0";"0";"0"
"2314";"BU02090275";"Beuningen                     ";"Buurt   ";"BU02090275";"1";"518";"4";"3";"2";"0";"0";"2";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"8";"6";"0";"2";"0"
"2315";"BU02090276";"Beuningen                     ";"Buurt   ";"BU02090276";"1";"120";"5";"4";"2";"1";"0";"0";"0";"0";"0";"1";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"42";"33";"0";"8";"0"
"2316";"WK020903  ";"Beuningen                     ";"Wijk    ";"WK020903  ";"1";"2473";"79";"64";"50";"3";"9";"3";"0";"11";"16";"8";"14";"7";"7";"2";"5";"0";"8";"7";"0";"1";"32";"26";"4";"3";"3"
"2317";"BU02090305";"Beuningen                     ";"Buurt   ";"BU02090305";"1";"79";"5";"3";"2";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"2";"0";"0";"63";"38";"13";"0";"25"
"2318";"BU02090306";"Beuningen                     ";"Buurt   ";"BU02090306";"1";"125";"6";"4";"2";"0";"0";"0";"0";"0";"2";"0";"2";"2";"2";"1";"1";"0";"0";"0";"0";"0";"48";"32";"0";"16";"0"
"2319";"BU02090381";"Beuningen                     ";"Buurt   ";"BU02090381";"1";"541";"20";"17";"15";"1";"3";"2";"0";"7";"0";"2";"2";"0";"0";"0";"0";"0";"3";"3";"0";"0";"37";"31";"13";"0";"6"
"2320";"BU02090382";"Beuningen                     ";"Buurt   ";"BU02090382";"1";"1686";"37";"29";"24";"1";"6";"1";"0";"3";"9";"4";"5";"5";"5";"1";"4";"0";"3";"2";"0";"1";"22";"17";"2";"3";"2"
"2321";"BU02090383";"Beuningen                     ";"Buurt   ";"BU02090383";"1";"42";"11";"11";"7";"0";"0";"0";"0";"0";"5";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"2322";"WK020904  ";"Beuningen                     ";"Wijk    ";"WK020904  ";"1";"1956";"54";"45";"40";"7";"3";"4";"0";"12";"2";"12";"5";"6";"6";"5";"1";"0";"3";"3";"0";"0";"28";"23";"6";"3";"2"
"2323";"BU02090407";"Beuningen                     ";"Buurt   ";"BU02090407";"1";"342";"14";"12";"11";"2";"0";"1";"0";"4";"0";"4";"1";"0";"0";"0";"0";"0";"2";"2";"0";"0";"41";"35";"12";"0";"6"
"2324";"BU02090408";"Beuningen                     ";"Buurt   ";"BU02090408";"1";"374";"12";"11";"11";"3";"0";"0";"0";"4";"0";"4";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"32";"29";"11";"0";"3"
"2325";"BU02090409";"Beuningen                     ";"Buurt   ";"BU02090409";"1";"21";"2";"2";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"2326";"BU02090491";"Beuningen                     ";"Buurt   ";"BU02090491";"1";"1219";"26";"20";"16";"2";"2";"3";"0";"4";"1";"4";"4";"6";"6";"5";"1";"0";"0";"0";"0";"0";"21";"16";"3";"5";"0"
"2327";"GM0375    ";"Beverwijk                     ";"Gemeente";"GM0375    ";;"40318";"1897";"1292";"1101";"155";"101";"150";"141";"185";"169";"200";"191";"361";"315";"169";"146";"46";"244";"156";"62";"26";"47";"32";"5";"8";"6"
"2328";"WK037500  ";"Beverwijk                     ";"Wijk    ";"WK037500  ";"1";"6329";"421";"319";"283";"56";"27";"25";"56";"30";"46";"43";"36";"64";"58";"28";"30";"6";"38";"26";"9";"3";"67";"50";"5";"9";"6"
"2329";"BU03750000";"Beverwijk                     ";"Buurt   ";"BU03750000";"1";"542";"12";"11";"9";"1";"0";"2";"1";"3";"1";"1";"2";"0";"0";"0";"0";"0";"1";"1";"0";"0";"22";"20";"6";"0";"2"
"2330";"BU03750001";"Beverwijk                     ";"Buurt   ";"BU03750001";"1";"1179";"186";"141";"129";"18";"11";"7";"26";"7";"31";"29";"12";"28";"24";"11";"13";"4";"17";"13";"3";"1";"158";"120";"6";"20";"14"
"2331";"BU03750002";"Beverwijk                     ";"Buurt   ";"BU03750002";"1";"1696";"129";"99";"94";"26";"8";"7";"26";"5";"13";"9";"5";"16";"15";"8";"7";"1";"14";"8";"5";"1";"76";"58";"3";"9";"8"
"2332";"BU03750003";"Beverwijk                     ";"Buurt   ";"BU03750003";"1";"1036";"48";"36";"27";"5";"2";"7";"1";"10";"1";"1";"9";"10";"9";"3";"6";"1";"2";"1";"1";"0";"46";"35";"10";"9";"2"
"2333";"BU03750004";"Beverwijk                     ";"Buurt   ";"BU03750004";"1";"773";"20";"17";"14";"6";"3";"1";"1";"2";"0";"1";"3";"2";"2";"1";"1";"0";"1";"0";"0";"1";"26";"22";"3";"3";"1"
"2334";"BU03750005";"Beverwijk                     ";"Buurt   ";"BU03750005";"1";"1103";"26";"15";"10";"0";"3";"1";"1";"3";"0";"2";"5";"8";"8";"5";"3";"0";"3";"3";"0";"0";"24";"14";"3";"7";"3"
"2335";"WK037501  ";"Beverwijk                     ";"Wijk    ";"WK037501  ";"1";"3687";"163";"102";"90";"15";"10";"22";"4";"26";"5";"8";"12";"40";"39";"25";"14";"1";"21";"18";"2";"1";"44";"28";"7";"11";"6"
"2336";"BU03750100";"Beverwijk                     ";"Buurt   ";"BU03750100";"1";"987";"74";"53";"49";"10";"5";"10";"3";"14";"3";"4";"4";"7";"7";"3";"4";"0";"14";"12";"1";"1";"75";"54";"14";"7";"14"
"2337";"BU03750101";"Beverwijk                     ";"Buurt   ";"BU03750101";"1";"2677";"83";"44";"36";"5";"4";"11";"1";"12";"1";"2";"8";"33";"32";"22";"10";"1";"6";"5";"1";"0";"31";"16";"4";"12";"2"
"2338";"BU03750109";"Beverwijk                     ";"Buurt   ";"BU03750109";"1";"23";"6";"5";"5";"0";"1";"1";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";;;;;
"2339";"WK037502  ";"Beverwijk                     ";"Wijk    ";"WK037502  ";"1";"1981";"130";"97";"89";"10";"10";"11";"2";"11";"35";"10";"8";"20";"20";"10";"10";"0";"13";"7";"4";"2";"66";"49";"6";"10";"7"
"2340";"BU03750200";"Beverwijk                     ";"Buurt   ";"BU03750200";"1";"900";"24";"19";"15";"2";"0";"6";"0";"5";"2";"0";"4";"3";"3";"1";"2";"0";"2";"0";"1";"1";"27";"21";"6";"3";"2"
"2341";"BU03750201";"Beverwijk                     ";"Buurt   ";"BU03750201";"1";"624";"28";"16";"13";"3";"5";"0";"0";"4";"0";"1";"3";"7";"7";"4";"3";"0";"5";"4";"0";"1";"45";"26";"6";"11";"8"
"2342";"BU03750202";"Beverwijk                     ";"Buurt   ";"BU03750202";"1";"457";"78";"62";"61";"5";"5";"5";"2";"2";"33";"9";"1";"10";"10";"5";"5";"0";"6";"3";"3";"0";"171";"136";"4";"22";"13"
"2343";"WK037503  ";"Beverwijk                     ";"Wijk    ";"WK037503  ";"1";"5431";"196";"125";"98";"18";"10";"18";"3";"30";"10";"9";"27";"42";"37";"13";"24";"5";"29";"19";"6";"4";"36";"23";"6";"7";"5"
"2344";"BU03750300";"Beverwijk                     ";"Buurt   ";"BU03750300";"1";"1566";"55";"35";"29";"6";"4";"6";"0";"7";"5";"1";"6";"9";"8";"1";"7";"1";"11";"7";"3";"1";"35";"22";"4";"5";"7"
"2345";"BU03750301";"Beverwijk                     ";"Buurt   ";"BU03750301";"1";"1896";"52";"39";"28";"4";"3";"9";"0";"9";"1";"2";"11";"9";"8";"3";"5";"1";"4";"2";"2";"0";"27";"21";"5";"4";"2"
"2346";"BU03750302";"Beverwijk                     ";"Buurt   ";"BU03750302";"1";"1487";"68";"44";"38";"8";"2";"2";"2";"14";"4";"6";"6";"13";"11";"6";"5";"2";"11";"10";"0";"1";"46";"30";"9";"7";"7"
"2347";"BU03750303";"Beverwijk                     ";"Buurt   ";"BU03750303";"1";"482";"21";"7";"3";"0";"1";"1";"1";"0";"0";"0";"4";"11";"10";"3";"7";"1";"3";"0";"1";"2";"44";"15";"0";"21";"6"
"2348";"WK037504  ";"Beverwijk                     ";"Wijk    ";"WK037504  ";"1";"1444";"33";"24";"19";"3";"0";"7";"0";"7";"0";"2";"5";"7";"4";"3";"1";"3";"2";"2";"0";"0";"23";"17";"5";"3";"1"
"2349";"BU03750400";"Beverwijk                     ";"Buurt   ";"BU03750400";"1";"852";"20";"14";"13";"2";"0";"2";"0";"7";"0";"2";"1";"6";"3";"2";"1";"3";"0";"0";"0";"0";"23";"16";"8";"4";"0"
"2350";"BU03750401";"Beverwijk                     ";"Buurt   ";"BU03750401";"1";"592";"13";"10";"6";"1";"0";"5";"0";"0";"0";"0";"4";"1";"1";"1";"0";"0";"2";"2";"0";"0";"22";"17";"0";"2";"3"
"2351";"WK037505  ";"Beverwijk                     ";"Wijk    ";"WK037505  ";"1";"2975";"59";"45";"40";"1";"5";"3";"0";"17";"9";"5";"5";"10";"9";"2";"7";"1";"4";"3";"0";"1";"20";"15";"6";"3";"1"
"2352";"BU03750500";"Beverwijk                     ";"Buurt   ";"BU03750500";"1";"2250";"33";"27";"22";"1";"3";"2";"0";"13";"2";"1";"5";"3";"3";"2";"1";"0";"3";"2";"0";"1";"15";"12";"6";"1";"1"
"2353";"BU03750501";"Beverwijk                     ";"Buurt   ";"BU03750501";"1";"725";"26";"18";"18";"0";"2";"1";"0";"4";"7";"4";"0";"7";"6";"0";"6";"1";"1";"1";"0";"0";"36";"25";"6";"8";"1"
"2354";"WK037506  ";"Beverwijk                     ";"Wijk    ";"WK037506  ";"1";"4520";"155";"68";"52";"8";"9";"7";"1";"17";"2";"8";"16";"46";"43";"25";"18";"3";"41";"24";"13";"4";"34";"15";"4";"10";"9"
"2355";"BU03750600";"Beverwijk                     ";"Buurt   ";"BU03750600";"1";"3012";"100";"44";"30";"4";"8";"4";"1";"11";"0";"2";"14";"28";"27";"19";"8";"1";"28";"18";"7";"3";"33";"15";"4";"9";"9"
"2356";"BU03750601";"Beverwijk                     ";"Buurt   ";"BU03750601";"1";"1508";"55";"24";"22";"4";"1";"3";"0";"6";"2";"6";"2";"18";"16";"6";"10";"2";"13";"6";"6";"1";"36";"16";"4";"11";"9"
"2357";"WK037507  ";"Beverwijk                     ";"Wijk    ";"WK037507  ";"1";"5935";"216";"136";"116";"20";"12";"18";"4";"27";"18";"17";"20";"49";"38";"28";"10";"11";"31";"16";"7";"8";"36";"23";"5";"6";"5"
"2358";"BU03750700";"Beverwijk                     ";"Buurt   ";"BU03750700";"1";"1788";"63";"37";"30";"2";"7";"6";"1";"10";"0";"4";"7";"12";"8";"4";"4";"4";"14";"6";"4";"4";"35";"21";"6";"4";"8"
"2359";"BU03750701";"Beverwijk                     ";"Buurt   ";"BU03750701";"1";"1029";"19";"13";"11";"3";"0";"2";"0";"5";"0";"1";"2";"4";"4";"3";"1";"0";"2";"2";"0";"0";"18";"13";"5";"4";"2"
"2360";"BU03750702";"Beverwijk                     ";"Buurt   ";"BU03750702";"1";"2324";"97";"66";"58";"14";"4";"5";"2";"9";"16";"8";"8";"23";"18";"15";"3";"5";"8";"3";"2";"3";"42";"28";"4";"8";"3"
"2361";"BU03750703";"Beverwijk                     ";"Buurt   ";"BU03750703";"1";"794";"37";"20";"17";"1";"1";"5";"1";"3";"2";"4";"3";"10";"8";"6";"2";"2";"7";"5";"1";"1";"47";"25";"4";"10";"9"
"2362";"WK037508  ";"Beverwijk                     ";"Wijk    ";"WK037508  ";"1";"2098";"88";"50";"48";"15";"6";"7";"0";"3";"8";"9";"2";"26";"22";"9";"13";"4";"12";"9";"3";"0";"42";"24";"1";"10";"6"
"2363";"BU03750800";"Beverwijk                     ";"Buurt   ";"BU03750800";"1";"2095";"84";"48";"46";"15";"6";"7";"0";"3";"6";"9";"2";"26";"22";"9";"13";"4";"10";"8";"2";"0";"40";"23";"1";"11";"5"
"2364";"BU03750801";"Beverwijk                     ";"Buurt   ";"BU03750801";"1";"3";"4";"2";"2";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";;;;;
"2365";"WK037509  ";"Beverwijk                     ";"Wijk    ";"WK037509  ";"1";"5918";"435";"325";"265";"9";"12";"32";"71";"17";"36";"88";"60";"57";"45";"26";"19";"12";"53";"32";"18";"3";"74";"55";"3";"8";"9"
"2366";"BU03750900";"Beverwijk                     ";"Buurt   ";"BU03750900";"1";"72";"288";"234";"198";"7";"5";"12";"70";"0";"29";"75";"36";"23";"16";"8";"8";"7";"31";"22";"9";"0";"4000";"3250";"0";"222";"431"
"2367";"BU03750901";"Beverwijk                     ";"Buurt   ";"BU03750901";"1";"38";"24";"19";"16";"0";"1";"5";"1";"0";"4";"5";"3";"3";"2";"0";"2";"1";"2";"0";"0";"2";;;;;
"2368";"BU03750909";"Beverwijk                     ";"Buurt   ";"BU03750909";"1";"5808";"123";"72";"51";"2";"6";"15";"0";"17";"3";"8";"21";"31";"27";"18";"9";"4";"20";"10";"9";"1";"21";"12";"3";"5";"3"
"2369";"GM0063    ";"het Bildt                     ";"Gemeente";"GM0063    ";;"10525";"225";"148";"121";"24";"3";"20";"0";"27";"21";"26";"27";"41";"35";"17";"18";"6";"36";"19";"11";"6";"21";"14";"3";"3";"3"
"2370";"WK006300  ";"het Bildt                     ";"Wijk    ";"WK006300  ";"1";"7068";"158";"105";"87";"15";"2";"12";"0";"18";"20";"20";"18";"30";"24";"14";"10";"6";"23";"11";"8";"4";"22";"15";"3";"3";"3"
"2371";"BU00630000";"het Bildt                     ";"Buurt   ";"BU00630000";"1";"3938";"99";"65";"55";"10";"1";"5";"0";"10";"18";"11";"10";"16";"11";"6";"5";"5";"18";"10";"4";"4";"25";"17";"3";"3";"5"
"2372";"BU00630001";"het Bildt                     ";"Buurt   ";"BU00630001";"1";"198";"5";"4";"4";"0";"0";"2";"0";"0";;;"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"25";"20";"0";"5";"0"
"2373";"BU00630002";"het Bildt                     ";"Buurt   ";"BU00630002";"1";"115";"1";"1";"1";"1";"0";"0";"0";"0";;;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"9";"0";"0";"0"
"2374";"BU00630003";"het Bildt                     ";"Buurt   ";"BU00630003";"1";"295";;;;;;;;;;;;;;;;;;;;;;;;;
"2375";"BU00630004";"het Bildt                     ";"Buurt   ";"BU00630004";"1";"1383";"30";"19";"16";"4";"1";"1";"0";"4";"0";"6";"3";"8";"8";"4";"4";"0";"3";"1";"2";"0";"22";"14";"3";"6";"2"
"2376";"BU00630005";"het Bildt                     ";"Buurt   ";"BU00630005";"1";"468";"9";"8";"7";"0";"0";"3";"0";"2";"0";"2";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"19";"17";"4";"2";"0"
"2377";"BU00630008";"het Bildt                     ";"Buurt   ";"BU00630008";"1";"503";"10";"5";"1";"0";"0";"0";"0";"0";"1";"0";"4";"3";"2";"2";"0";"1";"2";"0";"2";"0";"20";"10";"0";"4";"4"
"2378";"BU00630009";"het Bildt                     ";"Buurt   ";"BU00630009";"1";"168";"4";"3";"3";"0";"0";"1";"0";"2";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"24";"18";"12";"6";"0"
"2379";"WK006301  ";"het Bildt                     ";"Wijk    ";"WK006301  ";"1";"1663";"37";"28";"21";"6";"0";"8";"0";"4";"1";"2";"7";"6";"6";"2";"4";"0";"3";"1";"1";"1";"22";"17";"2";"4";"2"
"2380";"BU00630100";"het Bildt                     ";"Buurt   ";"BU00630100";"1";"516";"19";"14";"11";"4";"0";"5";"0";"2";"0";"0";"3";"3";"3";"0";"3";"0";"2";"0";"1";"1";"37";"27";"4";"6";"4"
"2381";"BU00630101";"het Bildt                     ";"Buurt   ";"BU00630101";"1";"680";"13";"11";"8";"1";"0";"3";"0";"1";"1";"2";"3";"2";"2";"1";"1";"0";"0";"0";"0";"0";"19";"16";"1";"3";"0"
"2382";"BU00630102";"het Bildt                     ";"Buurt   ";"BU00630102";"1";"92";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"11";"0";"0";"0"
"2383";"BU00630103";"het Bildt                     ";"Buurt   ";"BU00630103";"1";"140";"1";"0";"0";"0";"0";"0";"0";"0";;;"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"7";"0";"0";"7";"0"
"2384";"BU00630108";"het Bildt                     ";"Buurt   ";"BU00630108";"1";"170";"3";"2";"2";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"18";"12";"6";"0";"6"
"2385";"BU00630109";"het Bildt                     ";"Buurt   ";"BU00630109";"1";"65";;;;;;;;;;;;;;;;;;;;;;;;;
"2386";"WK006302  ";"het Bildt                     ";"Wijk    ";"WK006302  ";"1";"1794";"30";"15";"13";"3";"1";"0";"0";"5";"0";"4";"2";"5";"5";"1";"4";"0";"10";"7";"2";"1";"17";"8";"3";"3";"6"
"2387";"BU00630200";"het Bildt                     ";"Buurt   ";"BU00630200";"1";"1627";"28";"13";"11";"3";"1";"0";"0";"5";"0";"2";"2";"5";"5";"1";"4";"0";"10";"7";"2";"1";"17";"8";"3";"3";"6"
"2388";"BU00630201";"het Bildt                     ";"Buurt   ";"BU00630201";"1";"167";"2";"2";"2";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"12";"0";"0";"0"
"2389";"GM0310    ";"De Bilt                       ";"Gemeente";"GM0310    ";;"42375";"1465";"1125";"941";"125";"43";"199";"25";"227";"96";"226";"184";"227";"202";"95";"107";"25";"113";"65";"33";"15";"35";"27";"5";"5";"3"
"2390";"WK031000  ";"De Bilt                       ";"Wijk    ";"WK031000  ";"1";"15218";"558";"406";"332";"48";"18";"92";"9";"79";"33";"53";"74";"94";"81";"38";"43";"13";"58";"35";"18";"5";"37";"27";"5";"5";"4"
